iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
6395;Crazies;1973;False;False;False;False;False;False;True;True;True;False;True;False;True;False;False;False;False;False;False;False;A. Palumbo;A. Palumbo;A. Palumbo
6400;Murder on a Sunday Morning;2001;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;;;
6402;Siam Sunset;1999;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;John Polson;Linus Roache,Danielle Cormack,Ian Bliss;Max Dann,Andrew Knight,Jan Marnell
6405;Treasure Island;1950;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Byron Haskin;Bobby Driscoll,Robert Newton,Basil Sydney;Lawrence Edward Watkin,Robert Louis Stevenson
6407;Walk, Don't Run;1966;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Charles Walters;Cary Grant,Samantha Eggar,Jim Hutton;Robert Russell,Frank Ross,Sol Saks
6408;Animals are Beautiful People;1974;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Jamie Uys;Paddy O'Byrne;Jamie Uys
6410;Car Wash;1976;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Michael Schultz;Richard Pryor,Franklyn Ajaye,Ivan Dixon;Joel Schumacher
6412;Destry Rides Again;1939;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;George Marshall;Marlene Dietrich,James Stewart,Mischa Auer;Felix Jackson,Gertrude Purcell,Henry Myers
6415;Intervista;1987;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Federico Fellini;Sergio Rubini,Antonella Ponziani,Maurizio Mein;Federico Fellini,Gianfranco Angelucci
6417;Live Wire;1992;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Christian Duguay;Pierce Brosnan,Ron Silver,Ben Cross;Bart Baker
6422;Shenandoah;1965;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;Andrew V. McLaglen;James Stewart,Doug McClure,Glenn Corbett;James Lee Barrett
6424;Oscar;1991;False;False;False;False;True;True;False;False;False;True;False;True;False;False;False;False;False;False;False;False;John Landis;Sylvester Stallone,Ornella Muti,Peter Riegert;Claude Magnier,Michael Barrie,Jim Mulholland
6425;6th Man;1997;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;N/A;Jeremy Rafuse
6427;Railway Children;1970;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Prithvi Konanur;Yash Shetty,Syed Pervez,Chinnu,Ramachandra Hosur;Akash,Prithvi Konanur
6428;Two Mules for Sister Sara;1970;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;True;False;False;Don Siegel;Clint Eastwood,Shirley MacLaine,Manolo Fábregas;Budd Boetticher,Albert Maltz
6429;Winchester '73;1950;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;Anthony Mann;James Stewart,Shelley Winters,Dan Duryea;Robert L. Richards,Borden Chase,Stuart N. Lake
6433;Man with the Movie Camera;1929;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;David Crosswaite;N/A;N/A
6434;Objective, Burma!;1945;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;Raoul Walsh;Errol Flynn,James Brown,William Prince;Ranald MacDougall,Lester Cole,Alvah Bessie
6436;This Boy's Life;1993;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Michael Caton-Jones;Robert De Niro,Leonardo DiCaprio,Ellen Barkin;Tobias Wolff,Robert Getchell
6440;Barton Fink;1991;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;Joel Coen,Ethan Coen;John Turturro,John Goodman,Judy Davis;Joel Coen,Ethan Coen
6442;Belle époque;1992;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;N/A;Marthe Keller,Rüdiger Vogler,Yves Jacques;N/A
6448;Flight of the Phoenix;1965;True;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;John Moore;Dennis Quaid,Miranda Otto,Giovanni Ribisi;Lukas Heller,Scott Frank,Edward Burns
6449;From the Terrace;1960;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Mark Robson;Paul Newman,Joanne Woodward,Myrna Loy;John O'Hara,Ernest Lehman
6452;Long, Hot Summer;1958;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Martin Ritt;Paul Newman,Joanne Woodward,Anthony Franciosa;William Faulkner,Irving Ravetch,Harriet Frank Jr.
6453;Man of Aran;1934;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;Robert J. Flaherty;Colman 'Tiger' King,Maggie Dirrane,Michael Dirrane;Robert J. Flaherty
6454;Music Box;1989;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Costa-Gavras;Jessica Lange,Armin Mueller-Stahl,Frederic Forrest;Joe Eszterhas
6460;Trial;1962;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Mark Robson;Glenn Ford,Dorothy McGuire,Arthur Kennedy;Don Mankiewicz
6461;Unforgiven;1960;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;True;False;False;Clint Eastwood;Clint Eastwood,Gene Hackman,Morgan Freeman;David Webb Peoples
6464;Good Burger;1997;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Brian Robbins;Kel Mitchell,Kenan Thompson,Sinbad;Dan Schneider,Kevin Kopelow,Heath Seifert
6465;Jubilee;1977;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Derek Jarman;Jenny Runacre,Nell Campbell,Toyah Willcox;Derek Jarman
6466;Mississippi Masala;1991;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Mira Nair;Denzel Washington,Sarita Choudhury,Roshan Seth;Sooni Taraporevala
6476;Shattered;1991;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;Wolfgang Petersen;Tom Berenger,Bob Hoskins,Greta Scacchi;Richard Neely,Wolfgang Petersen
6477;Song of Bernadette;1943;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Henry King;Jennifer Jones,Charles Bickford,William Eythe;George Seaton,Franz Werfel
6480;Thoroughly Modern Millie;1967;False;False;False;False;True;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;George Roy Hill;Julie Andrews,James Fox,Mary Tyler Moore;Richard Morris
6482;Dumb and Dumberer: When Harry Met Lloyd;2003;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Troy Miller;Derek Richardson,Eric Christian Olsen,Eugene Levy;Peter Farrelly,Bennett Yellin,Bobby Farrelly
6483;From Justin to Kelly;2003;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;Robert Iscove;Kelly Clarkson,Justin Guarini,Katherine Bailess;Kim Fuller
6484;Hollywood Homicide;2003;False;False;False;False;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;Ron Shelton;Harrison Ford,Josh Hartnett,Isaiah Washington;Robert Souza,Ron Shelton
6493;Alex and Emma;2003;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
6502;28 Days Later;2002;False;False;False;False;False;False;False;False;True;False;True;False;True;False;False;False;False;False;False;False;Danny Boyle;Cillian Murphy,Naomie Harris,Christopher Eccleston;Alex Garland
6503;Charlie's Angels: Full Throttle;2003;True;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;McG;Drew Barrymore,Lucy Liu,Cameron Diaz;Ivan Goff,Ben Roberts,John August
6506;Fulltime Killer;2001;False;False;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
6509;Ali: Fear Eats the Soul;1974;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
6510;Bodies, Rest & Motion;1993;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Michael Steinberg;Phoebe Cates,Bridget Fonda,Tim Roth;Roger Hedden
6514;Ring of Terror;1962;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;Clark L. Paylow;George E. Mather,Austin Green,Esther Furst;Lewis Simeon,Jerrold I. Zinnamon
6515;You Only Live Once;1937;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;True;False;Fritz Lang;Sylvia Sidney,Henry Fonda,Barton MacLane;Gene Towne,C. Graham Baker
6516;Anastasia;1956;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Don Bluth,Gary Goldman;Meg Ryan,John Cusack,Christopher Lloyd;Susan Gauthier,Bruce Graham,Bob Tzudiker
6517;Babe;1992;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Chris Noonan;James Cromwell,Magda Szubanski,Christine Cavanaugh;Dick King-Smith,George Miller,Chris Noonan
6523;Mr. Baseball;1992;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Fred Schepisi;Tom Selleck,Ken Takakura,Aya Takanashi;Theo Pelletier,John Junkerman,Gary Ross
6527;Scaramouche;1952;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;George Sidney;Stewart Granger,Janet Leigh,Eleanor Parker;Ronald Millar,George Froeschel,Rafael Sabatini
6528;Start the Revolution Without Me;1970;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Bud Yorkin;Gene Wilder,Donald Sutherland,Hugh Griffith;Fred Freeman,Lawrence J. Cohen
6530;Tenant;1976;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;Robert Benjamin,Michael Clowater,Jim Ford;Alexis Bronkovic,Aaron Busse,Katrina Chavez;Jim Ford,Kevin Ruiz
6533;What's Up, Doc?;1972;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Peter Bogdanovich;Barbra Streisand,Ryan O'Neal,Madeline Kahn;Buck Henry,David Newman,Robert Benton
6534;Hulk;2003;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Ang Lee;Eric Bana,Jennifer Connelly,Sam Elliott;Stan Lee,Jack Kirby,James Schamus
6535;Legally Blonde 2: Red, White & Blonde;2003;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Charles Herman-Wurmfeld;Reese Witherspoon,Sally Field,Bob Newhart;Amanda Brown,Eve Ahlert,Dennis Drake
6536;Sinbad: Legend of the Seven Seas;2003;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Patrick Gilmore,Tim Johnson;Brad Pitt,Catherine Zeta-Jones,Joseph Fiennes;John Logan
6537;Terminator 3: Rise of the Machines;2003;True;False;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Jonathan Mostow;Arnold Schwarzenegger,Nick Stahl,Kristanna Loken;John Brancato,Michael Ferris,Tedi Sarafian
6538;Swimming Pool;2003;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;False;François Ozon;Charlotte Rampling,Charles Dance,Ludivine Sagnier;François Ozon,Emmanuèle Bernheim,Sionann O'Neill
6539;Pirates of the Caribbean: The Curse of the Black Pearl;2003;True;True;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;Gore Verbinski;Johnny Depp,Geoffrey Rush,Orlando Bloom;Ted Elliott,Terry Rossio,Stuart Beattie
6541;League of Extraordinary Gentlemen;2003;False;True;False;False;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;Stephen Norrington;Sean Connery,Stuart Townsend,Peta Wilson;Alan Moore,Kevin O'Neill,James Robinson
6542;Cuckoo;2002;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;N/A;Greg Davies,Helen Baxendale,Tyger Drew-Honey;Robin French,Kieron Quirke
6545;I Capture the Castle;2003;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Tim Fywell;Romola Garai,Rose Byrne,Bill Nighy;Dodie Smith,Heidi Thomas
6547;Northfork;2003;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Michael Polish;Duel Farnes,Nick Nolte,Anthony Edwards;Mark Polish,Michael Polish
6548;Bad Boys II;2003;False;False;False;False;True;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Michael Bay;Will Smith,Martin Lawrence,Gabrielle Union;George Gallo,Marianne Wibberley,Cormac Wibberley
6549;How to Deal;2003;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;Clare Kilner;Mandy Moore,Trent Ford,Dylan Baker;Sarah Dessen,Neena Beber
6550;Johnny English;2003;False;False;False;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;Peter Howitt;Rowan Atkinson,John Malkovich,Natalie Imbruglia;Neal Purvis,Robert Wade,William Davies
6551;Anarchist Cookbook;2002;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Jordan Susman;Devon Gummersall,Dylan Bruno,Gina Philips;Jordan Susman
6552;Dirty Pretty Things;2002;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;Stephen Frears;Chiwetel Ejiofor,Audrey Tautou,Sophie Okonedo;Steven Knight
