iid;title;year;Adventure;Fantasy;Children;Animation;Comedy;Romance;Drama;Thriller;Action;Crime;Horror;Mystery;Sci-Fi;War;Musical;Documentary;IMAX;Western;Film-Noir;(no genres listed);directors;actors;writers
1311;Final Fantasy: The Spirits Within;2000;True;True;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1312;Legally Blonde;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1313;Score;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1314;Adventures of Baron Munchausen;1980;True;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1315;Cocktail;1980;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Tom Cruise;
1316;Coming to America;1980;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Eddie Murphy;
1317;Dirty Rotten Scoundrels;1980;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Steve Martin;
1318;Short Circuit;1980;False;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1319;Twins;1980;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Ivan Reitman;Arnold Schwarzenegger,Danny DeVito;
1320;Bill & Ted's Excellent Adventure;1980;True;False;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1321;Look Who's Talking;1980;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Travolta;
1322;Major League;1980;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1323;Jurassic Park III;2000;True;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;;
1324;America's Sweethearts;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Julia Roberts,John Cusack;
1325;Ghost World;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Scarlett Johansson;
1326;Hedwig and the Angry Inch;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;;;
1327;Planet of the Apes;2000;True;False;False;False;False;False;True;False;True;False;False;False;True;False;False;False;False;False;False;False;Tim Burton;;
1328;Turner & Hooch;1980;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;;;
1329;Uncle Buck;1980;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;John Hughes
1330;Princess Diaries;2000;False;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1331;Rush Hour 2;2000;False;False;False;False;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;;;
1332;American Pie 2;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1333;Others;2000;False;False;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;;Nicole Kidman;
1334;Rat Race;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1335;Jay and Silent Bob Strike Back;2000;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ben Affleck;
1336;Training Day;2000;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;Denzel Washington,Ethan Hawke;
1337;Zoolander;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ben Stiller,Owen Wilson;
1338;Serendipity;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Cusack;
1339;Mulholland Drive;2000;False;False;False;False;False;False;True;True;False;True;False;True;False;False;False;False;False;False;True;False;;;
1340;Dirty Harry;1970;False;False;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;Clint Eastwood;Clint Eastwood;
1341;From Hell;2000;False;False;False;False;False;False;False;True;False;True;True;True;False;False;False;False;False;False;False;False;;Johnny Depp;
1342;Waking Life;2000;False;True;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Ethan Hawke;
1343;K-PAX;2000;False;True;False;False;False;False;True;False;False;False;False;True;True;False;False;False;False;False;False;False;;Kevin Spacey;
1344;Thirteen Ghosts;2000;False;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;;;
1345;Donnie Darko;2000;False;False;False;False;False;False;True;True;False;False;False;True;True;False;False;False;False;False;False;False;;;
1346;Man Who Wasn't There;2000;False;False;False;False;False;False;True;False;False;True;False;False;False;False;False;False;False;False;False;False;Joel Coen;;Joel Coen,Ethan Coen
1347;Monsters, Inc.;2000;True;True;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;John Goodman;
1348;One;2000;False;False;False;False;False;False;False;True;True;False;False;False;True;False;False;False;False;False;False;False;;Jack Nicholson;
1349;Shallow Hal;2000;False;True;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Black,Gwyneth Paltrow;
1350;Harry Potter and the Sorcerer's Stone;2000;True;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1351;Spy Game;2000;False;False;False;False;False;False;True;True;True;True;False;False;False;False;False;False;False;False;False;False;;Robert Redford,Brad Pitt;
1352;Ocean's Eleven;1960;False;False;False;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;Steven Soderbergh;George Clooney,Brad Pitt,Julia Roberts;
1353;Behind Enemy Lines;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;;Gene Hackman,Owen Wilson;
1354;Ocean's Eleven;2000;False;False;False;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;Steven Soderbergh;George Clooney,Brad Pitt,Julia Roberts;
1355;No Man's Land;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1356;Amelie;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1357;Not Another Teen Movie;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1358;Vanilla Sky;2000;False;False;False;False;False;True;False;True;False;False;False;True;True;False;False;False;False;False;False;False;;Tom Cruise,Cameron Diaz;
1359;Royal Tenenbaums;2000;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Gene Hackman,Gwyneth Paltrow;
1360;Bill & Ted's Bogus Journey;1990;True;True;False;False;True;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1361;Kate & Leopold;2000;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Woody Harrelson;
1362;Lord of the Rings: The Fellowship of the Ring;2000;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;Peter Jackson;Ian McKellen;Fran Walsh,Philippa Boyens
1363;Beautiful Mind;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1364;Black Hawk Down;2000;False;False;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;Ridley Scott;;
1365;Gosford Park;2000;False;False;False;False;True;False;True;False;False;False;False;True;False;False;False;False;False;False;False;False;;;
1366;I Am Sam;2000;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;Michelle Pfeiffer;
1367;Monster's Ball;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1368;Orange County;2000;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;;Jack Black;
1369;Brotherhood of the Wolf;2000;False;False;False;False;False;False;False;True;True;False;False;True;False;False;False;False;False;False;False;False;;;
1370;48 Hrs.;1980;False;False;False;False;True;False;True;False;True;True;False;False;False;False;False;False;False;False;False;False;;Eddie Murphy;
1371;M*A*S*H;1970;False;False;False;False;True;False;True;False;False;False;False;False;False;True;False;False;False;False;False;False;;;
1372;The Count of Monte Cristo;2000;True;False;False;False;False;False;True;True;True;False;False;False;False;False;False;False;False;False;False;False;;;
1373;Mothman Prophecies;2000;False;True;False;False;False;False;True;True;False;False;True;True;False;False;False;False;False;False;False;False;;;
1374;Walk to Remember;2000;False;False;False;False;False;True;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1375;Metropolis;2000;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;;;
1376;Sandlot;1990;False;False;True;False;True;False;True;False;False;False;False;False;False;False;False;False;False;False;False;False;;;
1377;John Q;2000;False;False;False;False;False;False;True;True;False;True;False;False;False;False;False;False;False;False;False;False;;Denzel Washington;
1378;Super Troopers;2000;False;False;False;False;True;False;False;False;False;True;False;True;False;False;False;False;False;False;False;False;;;
1379;Queen of the Damned;2000;False;True;False;False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;;;
